"x","grp","y"
0.857133135892873,"a",6
-0.222798309112841,"b",11
-1.39138658854281,"b",4
-1.26200006764242,"b",4
-0.0534383844704959,"a",9
-0.463278847667806,"a",9
-0.161679743319214,"a",10
-1.02970931048546,"b",5
1.4482250853036,"a",21
0.653323596446119,"a",10
-0.175844978390655,"b",8
1.13812118390782,"a",12
0.740110430405905,"a",7
0.194493089920497,"b",9
-0.157405640944332,"b",16
-0.465735111163904,"b",10
-0.627592579394313,"a",1
2.6714199865269,"a",36
-0.855688739716797,"a",6
-1.35806100584594,"b",8
-0.899954332612409,"b",6
0.327239963548407,"a",12
0.0941792864041018,"b",8
0.859862414536509,"b",21
1.5617673174963,"b",26
1.46264563672391,"b",23
0.0193687244568796,"a",4
1.39478878454484,"a",11
-1.52467459585032,"a",3
0.36776830421674,"b",16
-0.0926320826678171,"a",6
-1.76889575870351,"a",1
-0.219254186796449,"b",6
-1.18992232253067,"b",5
0.743523319807367,"a",10
-1.13404297300061,"b",3
-0.108058934681672,"a",11
-1.78422502000139,"a",3
-0.420194080157148,"b",15
0.845977445980698,"b",20
0.463294984257751,"a",10
0.578115015336961,"b",16
-1.16237485471695,"a",3
2.24906067756138,"b",48
-0.143280432696667,"a",5
1.33854032065232,"a",17
1.63849112675546,"a",26
-0.842817652867153,"b",1
0.42491684034582,"a",13
-0.584139937395811,"a",6
0.69802921520241,"b",17
0.882820334160044,"a",11
-0.731761290159077,"a",4
0.508855242911716,"b",15
-0.0910183961593322,"b",15
-0.727925976289046,"a",2
0.712447453937054,"a",11
-1.58752959164695,"a",3
1.29110609508601,"a",22
-0.935459240415029,"a",2
-0.286154900712068,"b",11
0.44642851345241,"a",11
1.51147269062768,"b",29
0.698207445429976,"b",21
1.3677219162923,"a",17
1.66018504006382,"a",30
0.574935492497398,"b",16
-0.851801172936581,"a",4
-0.449537772066489,"a",4
-0.586591052276157,"a",6
-0.0494530781030556,"b",9
-0.0625589135981552,"a",10
-1.60402892257363,"b",2
1.75606397370625,"a",24
1.02624465251664,"b",19
-0.698863124920844,"a",5
-0.0937684552198985,"a",1
0.549182818856832,"a",8
-1.43514274408088,"a",1
-0.74431897948483,"b",8
1.56701161797692,"b",32
-0.642817596743383,"a",8
-0.212639553205536,"a",6
0.00366006865265965,"a",4
-0.596178065155984,"b",7
-0.932655863677263,"a",3
-1.00635158689174,"b",7
0.807847004597422,"a",6
0.166921803821329,"b",7
0.232291012376387,"a",7
0.464171851016366,"a",9
0.758422362027846,"b",16
0.76407391894344,"a",8
-0.729523780748271,"b",9
1.10655014057604,"b",20
0.372333717631108,"a",4
0.598126282911333,"a",9
0.266508226347086,"a",10
-0.556805121972409,"a",5
-1.41438926091572,"b",3
-0.947084957389908,"b",9
0.33034936458603,"a",11
-0.168130205528215,"b",14
-0.0352910064333161,"b",10
1.14873435983255,"b",22
0.154325741781349,"a",4
-0.772866449940822,"a",1
-1.12976682352872,"b",5
0.232658980397448,"a",3
0.859241043349633,"a",6
-0.367413863233278,"b",5
0.147565224362325,"b",12
0.352322831842805,"b",9
0.332912953732775,"a",6
1.03285192344539,"a",13
-1.31811160561399,"a",2
-1.90646098110774,"b",5
0.105101085060287,"a",8
-0.971558967690006,"a",3
0.202725038869847,"b",10
-1.60208329020244,"a",3
-1.81917993851197,"b",5
0.188535883168369,"a",12
0.320706495755715,"b",12
-0.784095357299459,"b",6
0.80745456431503,"b",12
0.414543386205994,"a",10
0.310267253536407,"a",15
-1.66247068007935,"b",5
-0.392912960691226,"a",6
1.02521924872061,"b",22
-0.353635580492472,"b",6
1.26120607506446,"a",15
1.14924673773715,"b",29
-0.0784442984402804,"a",3
-0.0157218730550269,"a",9
2.63872391556182,"a",36
2.13861617409549,"a",23
-1.35016485302062,"b",8
0.374068411046914,"b",12
0.39791560903322,"b",10
-0.220584091676497,"b",8
0.924146001890169,"a",9
1.03095191254306,"a",14
1.70200644709193,"b",38
0.28046127198472,"b",18
0.0116300983157507,"b",14
0.596109441452754,"b",13
1.06828560366179,"b",17
-0.673809768450357,"b",6
-1.03504878698425,"a",3
0.168185817016021,"b",12
-0.644625955093412,"a",8
0.0147755539166776,"b",14
-1.78541268140423,"a",6
0.584838787824805,"b",19
-1.10013748736802,"b",6
-1.7871892579662,"b",4
-0.340665316791188,"b",9
-0.612630724150574,"b",5
1.09190995841437,"b",13
-0.335550624265139,"a",8
-0.51225320786233,"a",4
0.182718719950918,"b",8
1.08965738891463,"a",17
0.270750561005616,"a",4
1.01934187967024,"a",11
0.866579309013769,"b",19
2.04352615882389,"b",35
-0.728414350295359,"b",5
-0.754320972675985,"a",1
-1.23038138976623,"a",6
-1.18352642783189,"a",1
-0.1676335489166,"b",6
0.331259178138696,"b",19
1.35526326527264,"b",18
1.42598272943868,"b",24
0.00706498635732542,"a",5
-0.780541578288214,"b",10
0.237083411329421,"b",15
0.39667124438888,"b",20
-0.243451918223134,"b",7
1.04395093076187,"b",33
0.857460821468594,"b",20
-0.105469474916812,"b",12
0.442474760643586,"b",12
1.29748695632718,"a",13
1.46426140000446,"b",29
-1.06401545403466,"a",5
-0.947086734494673,"b",3
0.22133524290304,"b",16
0.0442064293889279,"a",6
-0.165909513166474,"a",10
-1.34699538110826,"a",4
-0.0151753028169961,"a",10
0.827667792791082,"b",16
-0.976790743415269,"a",3
-0.000349471097960906,"b",10
-0.604192661786515,"a",5
1.03412358554942,"b",13
-1.33849919095287,"b",3
-1.16234539230145,"a",4
-1.79795269874805,"a",3
0.0923864346006685,"b",10
1.37512101819058,"a",14
1.30365494683583,"a",19
-0.450579816455858,"b",7
-1.24661785922931,"b",3
-2.34385704011488,"b",2
-2.62763101037043,"b",5
1.48988721636417,"a",23
1.22891321626373,"b",11
-0.185516231183331,"a",6
0.429155691285935,"a",6
0.763514661440161,"b",19
-0.427908565152773,"b",13
-0.403811010754725,"b",8
2.29405620175672,"b",45
-0.46825120925507,"a",6
0.114197188764835,"b",7
-1.71913881327559,"b",5
-1.20909312741766,"a",4
0.123397574771461,"b",18
0.416554230038404,"b",21
-0.331036466816879,"a",6
-1.40947148877266,"a",7
1.74975708107997,"b",31
1.23640832804939,"b",36
0.573972814147134,"b",17
1.05190235256204,"a",12
-0.746928348482608,"b",10
0.490146032025792,"b",13
-0.256977611711667,"b",7
-0.875899163838743,"b",5
-0.528575049200375,"a",6
0.3479342866199,"a",9
-1.67523655682854,"b",1
1.54688221239575,"a",13
0.0509580527980706,"a",12
-2.33375952228572,"b",3
0.487478662328669,"b",15
-0.184040531999115,"a",9
2.27894727250679,"b",50
-0.475191308185808,"a",4
0.908774197393165,"b",13
-0.888387295025624,"b",11
-1.35122266411356,"a",4
-0.244954665520393,"b",6
-0.391028593109052,"b",8
-0.0604034989417057,"b",16
0.188128836171153,"b",18
0.909876203814,"b",25
0.289028694129443,"a",5
0.997110231000233,"a",13
1.18783070021228,"a",12
-0.491380330951126,"b",8
1.81795179554795,"b",34
-0.405930433789916,"a",5
-0.249120302737441,"a",3
2.23624097066463,"b",41
0.342998488602969,"b",15
1.64365284003633,"b",26
-0.0661260463807507,"b",5
0.64937074652596,"a",3
0.924890611425278,"b",20
0.323815750029284,"a",11
-1.00624260277399,"a",1
-1.27288466118571,"a",8
0.96580981820382,"a",14
-0.424638484774717,"a",6
0.566104655393104,"b",14
0.609642761265169,"a",12
-0.33741947027985,"a",7
0.935899562369082,"b",21
0.480298249411256,"a",10
0.576952846272546,"b",12
1.2232691768142,"a",24
-0.593045732561701,"b",12
0.100013528953462,"a",6
-0.238387332099005,"b",6
0.0702091700342979,"b",12
0.387888885537646,"b",12
0.689520805330013,"b",13
1.88977830707911,"b",31
-1.16544956097386,"a",2
-0.466220472946081,"a",7
-0.122236454033509,"b",8
-1.29527123045863,"b",6
-1.52940834408747,"b",4
0.269953854432834,"b",9
-0.947090067479419,"a",3
1.24860916673284,"a",18
-0.501198092485471,"a",5
-1.27668158955102,"b",3
0.812955767196094,"a",12
-2.37340796058465,"b",2
-2.3237304007088,"b",5
-1.40088963013732,"a",2
-0.323293917559858,"a",8
0.238963172294305,"a",5
0.648562733015059,"a",11
-0.871825163359956,"b",9
1.84466829873333,"b",30
0.50791955229771,"b",18
-0.430911037034519,"b",12
0.510777656987005,"a",9
0.178019374174735,"a",6
0.702304621657791,"a",13
-0.414724706342011,"a",3
-0.318174718930263,"a",3
0.283247341894655,"a",11
-0.360104649175294,"b",12
1.24231607560512,"b",30
-1.26741855243577,"a",2
-0.814848005104888,"a",5
-0.107022982279109,"b",14
1.01680479107147,"b",16
-0.529846946516551,"a",2
1.15378281631973,"b",25
0.390182842852469,"a",9
1.02998014217047,"b",32
-0.5977969225353,"a",7
-0.348896631533518,"a",6
-1.14648795735627,"b",5
-0.236691499816932,"a",5
-0.0657900561327119,"a",5
1.17969092129274,"b",18
1.43803531913007,"a",13
-0.179505188393544,"b",10
-0.341163011824975,"b",7
-1.37658130334475,"a",6
-0.327677321513054,"b",4
-0.730397155527934,"a",7
-0.318890542634702,"b",10
0.346772059441888,"a",13
1.68149121336067,"a",29
0.453864837145123,"a",6
1.81033089959323,"a",22
0.936709582933128,"a",11
-0.849454355699028,"b",8
-2.27443562519278,"b",3
0.482004470098277,"b",14
0.121465403669294,"a",4
0.922463582581281,"b",16
0.181391953100736,"b",10
-0.0765573481118298,"b",8
0.132432328728457,"b",12
0.383759835669281,"a",8
0.757765051677943,"b",24
1.17611259367113,"b",20
-0.430581144373955,"a",3
-1.36544050392187,"b",5
0.74070941089062,"b",8
-1.01407482583983,"a",3
1.05678267183965,"a",10
-2.5132659664802,"a",2
-0.247659144608376,"b",4
-0.652329816147341,"a",7
1.46659831611775,"a",26
0.313303080474095,"b",15
0.599919570509968,"b",13
-1.60263224214099,"a",2
1.07101802841521,"a",12
-0.687499296305451,"a",5
-0.435523558182653,"b",9
0.468244221043335,"a",11
-0.235654414765408,"b",14
-0.301291514450019,"a",5
0.939047608714801,"b",25
1.42424172386329,"b",37
1.06894097505478,"a",19
-1.07869003184818,"a",4
0.501729548543003,"b",16
1.22265863937068,"b",19
0.290562094034545,"b",13
-0.386352068588383,"b",5
-0.0178480674239437,"a",9
-0.188995552743582,"b",11
0.291471003257514,"a",10
0.271670255342337,"b",10
0.0709366873243456,"b",11
0.196614021378939,"b",7
-0.607249992047204,"b",7
-0.241334581636196,"b",8
0.20457664837215,"a",7
-0.366699356955351,"b",10
0.192305276194574,"a",7
0.360291747427503,"a",4
0.439293586803281,"a",9
2.32979600962591,"b",49
0.323868693809302,"b",18
1.87270865000709,"a",19
-0.386634462223981,"a",7
-0.606593862379155,"b",4
0.273561605515036,"b",13
2.10441997638474,"b",39
0.680857883387576,"a",14
-0.00802250556059382,"a",7
0.326926646545297,"a",7
1.20552311902324,"b",25
-0.443029845366835,"b",3
-0.967094188994735,"b",7
0.53288921247253,"b",16
0.797812597798842,"a",8
-1.07466174839459,"a",3
-0.470726888203838,"a",5
1.04126315970205,"a",17
0.351135442275326,"a",12
0.7230824283236,"a",11
0.472229615332913,"a",11
-0.0482794222402141,"b",15
-0.668707307252335,"a",4
-2.27287422781856,"b",2
0.969639962508944,"a",11
0.000987682474434441,"a",9
-0.176804889044317,"a",4
-0.29282311723769,"a",5
0.481397919029136,"a",8
0.670337566351698,"b",20
0.427245753579673,"b",16
-0.687214195897175,"b",9
0.428385640358131,"a",10
-1.47317990241051,"a",2
1.31766987074157,"b",25
0.313509970199099,"b",10
1.17611393400752,"a",19
-1.17795246480086,"a",6
-0.746961518004958,"a",6
-0.584450868985621,"a",3
1.25500734409427,"a",13
-0.254326686468595,"b",12
-0.050191985106203,"b",9
-2.37697345437305,"a",0
0.963027234259022,"b",21
1.10439875006477,"b",19
-1.83831791047373,"a",7
1.31377435828218,"b",14
0.254739586806479,"a",12
-0.38167619005281,"b",6
-1.97737831827183,"b",1
0.319417911682594,"a",7
0.132026082331053,"a",7
-0.901580538189634,"a",5
0.657443112582309,"a",14
-1.32427280380258,"a",3
-1.27275711736492,"a",3
-0.461901681423487,"a",5
1.68844313867873,"a",26
-0.264758531997993,"b",6
-0.381153143185249,"a",6
2.79541664269601,"a",57
-0.0715538693890372,"a",5
0.891563716573903,"a",12
0.368861331751476,"a",11
-0.89856361511973,"b",6
1.22799140852969,"b",27
-0.910938285112297,"b",3
0.0747158486653595,"b",7
0.0823474174364894,"b",6
-0.127612765017721,"a",4
1.35681395588824,"b",25
-0.453993452422857,"a",5
-0.330434093956468,"b",10
-1.22066226827681,"a",1
-0.117539204326209,"a",11
0.311347503384093,"a",7
0.255524833928426,"b",12
0.126668354633268,"a",12
0.619358015039916,"b",19
0.33938061431223,"b",18
-1.31242028982248,"a",4
0.0238038069889136,"a",6
-0.763545231266458,"a",5
-0.677339745893766,"a",6
0.925582110354862,"a",11
-1.06094714587375,"a",3
-0.105887051441189,"b",6
-0.522721122827561,"b",6
0.753293197771551,"a",14
1.66000737380016,"b",30
-0.393216488149474,"b",6
-1.53583394823621,"b",7
1.62556120791749,"a",29
-0.092205033983283,"b",7
1.12955324302131,"b",29
-0.296455897564858,"a",8
0.214219581702295,"a",4
0.485018471918427,"b",21
-0.673176361760601,"b",7
-1.13996966177471,"b",4
1.86155471889468,"a",14
-1.55308253754329,"a",3
-0.776689799816173,"a",3
-0.00278613558396799,"a",3
0.117482796178097,"a",5
-0.339486552950075,"b",6
-0.0381516379580341,"b",10
0.818064960662972,"a",16
-1.12205688983083,"b",2
-0.419910333443787,"a",3
-0.560759122640187,"b",7
-0.600733820336622,"a",7
-1.08224762941212,"b",5
1.0706157740657,"b",25
-1.04503886725958,"b",7
0.266455645271498,"a",6
-1.11936548318174,"b",10
-0.601827618211166,"b",6
-1.11497547088838,"a",4
1.49126112200241,"a",21
0.821236328468702,"b",18
-0.133734513560801,"b",12
-0.779228704387214,"b",3
-1.22001241187716,"b",3
0.236079307010907,"b",14
-0.136432645332983,"a",6
0.0234276070887923,"a",7
-0.421481424565051,"b",9
0.28579103975721,"b",8
-0.760853725285489,"a",7
0.839508738191469,"a",11
-0.375474684762763,"b",5
-0.0646364540239611,"b",14
-0.414653019926437,"b",7
-1.13012812619169,"a",2
0.764940320288978,"b",14
-1.41458366097664,"a",0
0.514176465994824,"a",9
-2.16194299424932,"b",1
-0.00501429524249335,"b",13
2.05175636507883,"b",29
-1.06901794046442,"b",12
-0.628361914757432,"b",11
-0.579823179541782,"b",4
-0.488692628933619,"a",5
0.649278639272445,"b",11
-0.566435768238969,"b",5
-0.15810432169854,"a",8
1.38259109859509,"b",23
0.758877984010995,"b",28
0.396650029718276,"b",10
-0.812431180018634,"a",8
1.62806884472397,"a",15
-0.279034690803244,"a",4
-1.02557842518433,"b",7
0.433490271393965,"a",11
0.605580804927743,"b",15
-1.07440369517839,"a",7
-0.33838673140933,"b",6
-3.01281041230333,"b",2
0.465438373791385,"b",21
-0.506740093886531,"a",3
0.341662216049725,"a",17
-0.308171605841321,"b",6
0.579229528693876,"b",21
0.462635142492568,"a",10
-0.06330058794554,"b",17
-1.47929842332751,"b",2
-1.16301367231105,"b",5
-0.365409750081794,"b",8
0.966423038895868,"b",20
-1.61178544939435,"a",1
-1.73857782167291,"a",3
-0.0249393319102845,"a",12
-1.33948854121881,"b",7
1.00290595005062,"a",14
0.496705309338077,"a",13
0.822060323825249,"a",11
-0.704964427963024,"b",7
0.0684116923530585,"b",12
0.0142519223869819,"b",8
2.10373923711535,"b",35
-0.822014878403047,"b",12
-1.9918953062519,"b",1
1.06181775787204,"b",27
0.25458140790229,"a",8
-2.52147517543635,"a",4
-0.625146729722582,"b",8
-0.55714836268178,"b",7
-0.250547860638664,"b",7
-0.792426255971475,"a",5
-0.114780319151306,"a",2
1.42921908483537,"b",27
1.82507737782545,"b",25
-0.609666927961876,"b",14
0.0095622711974639,"b",12
-0.00954295396937685,"b",15
-0.104162247180122,"b",11
0.812059181397703,"b",18
0.850016231589591,"a",5
-1.04131190235312,"b",5
-0.0423230940538172,"b",4
-0.763097085171048,"a",10
-0.515521759486427,"a",6
0.410709950164572,"b",10
-0.550039892088802,"b",17
1.25588564826493,"b",25
-0.0196202927204426,"b",9
0.400756451472024,"a",11
1.80338021458599,"a",28
-0.541032578232254,"a",9
0.957998186745946,"a",12
0.255564009109765,"b",14
0.670364123210839,"a",11
0.424387862419599,"a",6
-1.45083903818462,"a",6
0.799713936617663,"b",21
-0.0404145218938257,"a",13
0.491650852626392,"b",14
-1.97457336196632,"b",1
0.215822148876517,"a",8
-0.770408931488299,"b",3
-0.775557372095576,"b",5
1.44272072079479,"a",12
-0.116271817368986,"a",8
1.21593133936226,"a",16
-1.30042667577417,"a",4
0.229737292071752,"b",9
-0.687329409022,"b",7
-0.413977388203401,"a",4
-0.0187940498162279,"b",11
-0.346680566789724,"b",7
1.54024306739027,"a",17
1.15356082168086,"b",18
-0.132287906849632,"b",9
-0.462581277586157,"a",4
-0.281928750549103,"a",5
-1.26292891533223,"b",6
-0.139923056043155,"a",2
-1.84255535127099,"b",5
-1.25322254550655,"b",7
0.0366700137229832,"b",8
0.568702304021242,"b",16
2.53806950506423,"a",31
-0.737800544117016,"a",4
0.199938160475179,"a",6
0.029810962023391,"b",14
0.409195508537885,"b",22
-1.5226784125818,"b",8
0.816873511034203,"b",17
-0.169046572763378,"a",7
1.76450165991909,"a",12
-0.927102533845175,"a",2
-0.84168797876614,"b",2
-0.587900778711109,"b",7
-0.52762452511441,"b",3
-0.511652354491453,"a",6
1.50048719853956,"b",35
-1.58640182627068,"b",4
0.59733203603639,"b",18
-1.62460148586487,"a",3
-0.33143497377685,"a",5
-1.80005064892557,"b",1
1.01482895493756,"a",9
0.890192569092413,"b",26
-0.00812420592395111,"a",10
0.504434478008057,"a",10
-0.816183509597168,"a",6
-0.473572288596698,"a",8
1.27012841542683,"a",12
-0.522518699198447,"a",5
0.643200916676931,"b",19
-0.63189731898255,"b",8
-0.124655071283419,"b",12
0.208076147176398,"b",14
-0.94322606431396,"b",10
0.104522137254227,"b",14
-0.882843079898563,"b",9
0.486454280727569,"b",19
-0.470314832374067,"a",7
0.76290392552262,"a",10
1.00392078537206,"b",24
0.0331271957029117,"b",9
-0.29341687322636,"a",6
0.590139380062688,"b",18
3.02283949346052,"a",39
-0.0573185748910965,"b",20
1.63119201451164,"a",14
1.13455244460146,"a",12
-0.21358440479456,"a",4
0.147693594080174,"a",6
-0.527166444001076,"b",6
-1.69093432442495,"b",6
-0.25445504196521,"a",9
1.57955405822955,"a",27
0.951436952269301,"b",14
-0.353618733105316,"a",8
0.782055228476711,"b",10
-0.533363294803484,"b",8
0.931260244967716,"b",17
-1.92285678865139,"a",2
-1.5986695310777,"a",2
0.267816221906047,"b",9
-0.689722917186953,"b",7
-0.20138614365455,"b",6
-0.973653031477387,"b",13
-0.0120525012539524,"a",9
