"x","grp","y"
0.730378993619467,"b",114
-0.37362326592517,"b",82
-1.11214647658122,"b",79
0.200122007522636,"b",94
-0.81122560179929,"b",61
0.307742773398922,"b",103
-0.392625307713938,"b",63
0.498134085671369,"a",77
-0.289795706985346,"a",67
0.435064942279789,"b",99
0.252912796595695,"a",79
-0.157858734718225,"a",74
1.79813318921935,"b",147
0.393590213015751,"b",101
1.75691844698427,"b",173
1.30303030288964,"b",154
-0.94197386448767,"b",62
0.77321976271911,"b",133
-0.451264726689283,"a",55
-0.50748041835306,"b",85
1.82546191409051,"a",139
0.654713661562654,"a",103
0.171363108888693,"b",101
-1.08709410441367,"b",53
0.338269942084277,"b",86
-0.0951517761502972,"a",54
-2.41239278443638,"a",29
0.149029652564504,"a",84
-0.806831372584413,"a",62
-1.43007745571725,"a",40
-0.769564322969601,"a",50
0.877583802099921,"b",109
0.836999170489662,"b",120
-0.962072289358252,"a",51
0.647421389963194,"a",105
0.981227245635855,"a",95
-1.12495462337009,"b",68
-1.00428600509869,"a",61
0.0521605240566575,"b",87
1.31682314786701,"b",131
-1.42382839748457,"b",67
0.432026897455885,"b",117
0.464737936921313,"a",95
-0.619240808677651,"b",73
-0.163842723326894,"a",81
0.585097759141211,"b",106
0.299681100208198,"a",79
-0.966402072071443,"b",67
1.87139898963744,"a",113
-2.49939853704654,"a",32
-0.68183060784396,"b",76
0.287410402571696,"b",107
0.406566924261513,"a",78
-0.427357484872846,"b",80
2.86257278142866,"a",182
1.06694187035981,"b",116
-0.372505116053528,"a",67
1.2533369529864,"b",138
0.392181903045113,"b",90
1.55246591235554,"b",149
