"y","x1","x2","g"
1,1.96420889330579,-0.328375689760404,"10"
1,-0.316302754468768,-1.36746329047457,"10"
0,0.0329590336427721,1.05181460238413,"10"
1,0.0611493486330812,0.23573335359063,"10"
1,0.963968416998647,-0.340538208914862,"10"
1,-0.399409158736152,-0.452424761488794,"10"
1,-0.695580469050473,0.256494179918428,"11"
1,0.815847712225503,-0.514025678617963,"11"
0,0.676819741273297,-2.31703559296489,"11"
1,-0.0697210094200175,-0.142043049140764,"11"
1,-0.14985764318544,1.03320070309547,"11"
1,1.15796426305697,-0.875677201786532,"11"
1,0.700313643684232,-0.254321956624736,"11"
1,-2.20475598307384,-0.159597983766921,"11"
1,-1.13990067478965,-0.460938590648215,"11"
1,1.01300519558715,1.43725686514849,"11"
1,0.881713568655636,-1.18937417339996,"11"
0,0.211206398775614,0.124895084935116,"11"
0,0.51229367436997,0.654741640109426,"12"
1,0.272586127674638,0.97730518435108,"12"
1,-0.444208874119151,-1.85932484633626,"12"
1,-2.54376361109809,-1.17673856022792,"12"
1,0.902913756818824,-0.694249875410337,"12"
1,0.270956001633659,-1.2499134981591,"12"
0,-0.285681526944507,-1.52482513276056,"12"
0,-1.97335090143836,1.21853829320216,"12"
0,1.68698106079996,0.456933158704306,"12"
0,0.213706480068024,0.889634879541215,"12"
0,-1.03661548364502,-1.36517226564291,"12"
1,0.853444396514412,0.53723041066022,"12"
1,0.0740880905579206,-0.237162896996707,"13"
1,-0.349125398854562,-0.0794618867425082,"13"
1,0.152877254707194,-1.85600649122353,"13"
0,-1.1809027113137,-0.177048655313707,"13"
1,1.03689813125279,-1.7995030218711,"13"
0,0.0744519070036493,-0.100465289834872,"13"
0,-0.33404257570362,0.553217588316438,"13"
0,-1.02980191052546,0.984833298470337,"13"
0,1.20638508431296,0.703671644760996,"13"
0,-0.30138085266094,1.89415985641436,"13"
1,-0.665463481836567,-1.17409969115624,"13"
1,1.06098484646269,0.548147749578423,"13"
0,-1.40689139138601,-0.839874117835423,"14"
1,0.00870796647612066,0.324051281594103,"14"
1,0.525886576473682,1.84167213270073,"14"
1,0.0419980465840267,0.161248799282577,"14"
1,-1.19410999181742,1.21814566268501,"14"
1,0.702060842143938,0.79657771456444,"14"
1,0.751076490982196,-0.186166430665324,"14"
0,-0.72789758878259,0.655640386892212,"14"
1,-0.244803783095498,0.250938060661118,"14"
0,-0.331460149374635,-0.70979333595467,"14"
1,-1.25007417034867,-0.726274123204194,"14"
0,-0.230078730515023,0.284669032780975,"14"
0,0.82847177290298,-0.0280796686924516,"15"
1,0.337684907138154,0.749822559830019,"15"
0,-0.587753194553671,0.497405350135926,"15"
1,-0.79554622007036,-0.179167462248948,"15"
1,0.123120633317015,-1.91585768933476,"15"
1,1.57748961667706,-0.224491744536653,"15"
1,-0.108035511770759,1.23540534630137,"15"
1,-0.23746297070365,1.18274050608224,"15"
1,0.571766280592239,-0.943216911150565,"15"
1,-1.12309552620344,-0.734950231352974,"15"
1,-0.106888814250868,-0.404091787472739,"15"
1,1.05672701286503,-1.60925456183737,"15"
1,0.206656744711255,0.675371024735191,"16"
0,-0.385304913307856,1.76753790312794,"16"
1,-1.84323719954989,0.399566679892591,"16"
1,-1.04898876970656,-0.342640045556898,"16"
1,0.853340515020065,-0.0302612910339534,"16"
1,0.287442130031634,-0.289345270008726,"16"
0,-3.05452062707125,-1.20947507068542,"16"
1,-0.79182343267139,-0.398164351802674,"16"
1,0.218946254508995,1.02420394149826,"16"
1,-0.623028160594095,0.613410556069746,"16"
1,0.200156015992052,-0.344179515900789,"16"
1,0.600570122101342,-0.824849182943776,"16"
1,0.517430919212989,-1.11734908127649,"17"
0,-1.894626521468,-1.06411025432302,"17"
1,-1.15170376559509,0.0567589312921637,"17"
1,0.762375330232607,0.644943871580813,"17"
1,0.599483153014177,1.97060027886699,"17"
1,0.708036772592815,0.941525904258586,"17"
0,-0.266600125362759,-0.771884681094557,"17"
1,0.65218458638937,-1.6521022871617,"17"
0,0.165725328995054,-0.975768180179442,"17"
1,1.7263937169407,0.357416459077491,"17"
1,1.00565385291942,-0.379302873493608,"17"
0,0.05983143720625,-1.87606790205794,"17"
1,-0.0963073712272118,0.352738718840752,"18"
0,-1.27462215109337,-0.522891442184016,"18"
1,0.988297812395213,-0.131963693111723,"18"
1,0.893151602615523,0.467893045537307,"18"
0,0.848263155686002,-1.08929606968886,"18"
0,0.878867731237253,-0.0225605530055506,"18"
0,0.249334500105251,1.99765328001424,"18"
0,-0.386543189457365,-0.828004812470052,"18"
0,-0.311060992338142,-0.0295716825520086,"18"
1,-0.311849514021968,-0.957767751505538,"18"
1,0.439656126053974,-1.60969626246635,"18"
1,0.274685588408205,-0.905428313832772,"18"
1,1.08143495462184,1.17639204252836,"19"
1,0.250388110977514,-0.45080888890326,"19"
1,-0.934239351859674,0.100561725794574,"19"
0,-0.503767941672573,-0.225973221128005,"19"
0,-0.943070504720677,-0.0380134418568902,"19"
0,0.242879844757631,-0.141940486194879,"19"
1,-0.653662951973424,-1.16961259763768,"19"
1,1.69385583995792,2.63337248993804,"19"
0,-1.0979128853413,-0.00744796488432659,"19"
1,-0.68949184618852,-0.621157124307141,"19"
1,2.54322977061771,-0.202509167063622,"19"
0,-0.569972766433617,-1.32994162850923,"19"
1,-0.145477465253521,-0.306397209923348,"20"
0,0.0760140835773119,-0.454200653735556,"20"
0,-1.80613278806074,0.156904698910835,"20"
0,-0.831632426652151,0.401494187869156,"20"
0,-0.779237458157539,0.0957282261958079,"20"
1,0.0879625319974339,-0.00272569163699709,"20"
1,0.69556927655785,-1.3458976197478,"20"
0,1.60778493243685,1.29979890718338,"20"
1,-0.203107374705061,-1.13076190309308,"20"
1,0.240826117056771,0.299087268146157,"20"
1,-1.59502254402555,-0.591365452778808,"20"
0,0.714422983893027,-0.351576655016147,"20"
1,2.24409778704233,1.80361331700523,"21"
1,-1.12577574679949,-0.606488979139074,"21"
1,-0.35696425449813,-0.897128450242794,"21"
1,-0.981873725580971,-1.09555284169131,"21"
1,0.755231024035192,-0.504711667748014,"21"
0,-0.693264148083464,1.35515572243743,"21"
0,0.683090425374997,-0.486992775576093,"21"
1,0.838316907666393,-0.257936648918428,"21"
0,0.148906781079555,1.36405887777867,"21"
1,1.45936244696658,0.350328385881042,"21"
0,-2.37475107020667,-1.67869415661144,"21"
0,0.713679105708262,2.33034226662921,"21"
1,-0.301369538001494,0.520388283969233,"22"
1,1.62063593022033,-1.30072407997691,"22"
1,0.89725283000411,-1.36462736279807,"22"
1,0.0891954911795956,-0.542249250344849,"22"
0,-0.739745229069409,0.316351446795492,"22"
0,1.74555557141959,1.11224453223864,"22"
1,-0.428986639215044,0.653177848725181,"22"
1,1.6744575555997,0.714663218920428,"22"
0,-0.275925124963798,-0.740904348201005,"22"
0,-0.496334584397465,0.831965956777589,"22"
0,-1.39820260858828,-0.048348785149693,"22"
0,1.58826328339448,0.0102117998218959,"22"
1,-1.25498156854253,-0.694950614977668,"23"
1,1.05006611335415,-1.24398938476135,"23"
1,-2.18328317477449,-0.669808955332983,"23"
1,0.785093500963767,-0.383050704077109,"23"
0,-1.64080761663626,-0.464081627394007,"23"
1,0.0895034659095888,-1.58167075293399,"23"
1,0.650254871992385,0.910104967178287,"23"
1,-1.56904831333991,-1.00650955388532,"23"
1,1.12109639584243,0.376866416825837,"23"
1,0.209864082776621,-0.37819195891125,"23"
1,-2.00394468951136,-0.493630665161669,"23"
1,-1.51834615022831,0.322790769462552,"23"
1,-0.575660115542722,-0.156554705823235,"24"
1,-1.57256972826017,1.66946092158753,"24"
0,-0.259394187829018,-0.425828236217184,"24"
1,-0.536258354387744,0.818335515105568,"24"
0,-1.35515524628349,0.724070831926015,"24"
0,-1.22306930632139,1.28091946932719,"24"
1,-1.38493243657288,-0.56055112574619,"24"
0,0.957358404391703,1.12812806754214,"24"
1,0.687004399954355,0.332350056453305,"24"
1,2.10731789506741,0.338392054305427,"24"
1,0.0661026588554307,0.168910231499818,"24"
0,-1.10877865705883,-0.451513856659302,"24"
0,-0.781690395926062,0.488095841696879,"25"
1,1.53232396560764,0.784307152462041,"25"
0,-0.337386196416446,1.08614553966642,"25"
1,-0.899912938659367,-0.389390763335753,"25"
0,-0.526740837090686,0.0937872565372084,"25"
0,0.494605493582938,-0.628347338697224,"25"
0,1.41502384646457,0.0138157318286419,"25"
1,0.646335476360228,-0.810826070760936,"25"
0,1.01014407647323,2.49297808244139,"25"
0,0.546479067723876,1.44499779057229,"25"
0,-0.334444446609797,-0.795995832264079,"25"
0,-1.47273527148607,-0.454646703403088,"25"
0,-0.759148635769486,-0.889250014390545,"26"
0,0.62207189016163,-0.465873121952454,"26"
0,-1.52585907846732,-1.08327737640251,"26"
1,-0.468611650356965,0.171507526859524,"26"
0,-1.64524179603434,-0.647090691978187,"26"
0,0.497979368807059,0.50404090252652,"26"
0,0.539254940049903,-1.64017502345113,"26"
1,0.0877871000550751,0.783875304255563,"26"
0,0.753585495344523,0.630962420575383,"26"
0,1.90621877788345,-0.186085111986269,"26"
0,-1.39436575316775,-2.18508963767491,"26"
0,0.19559607531337,-0.86431330318019,"26"
1,-1.13405601577359,0.89161788369624,"27"
1,0.618500167096136,-0.680612881601908,"27"
0,-0.126270595846574,1.31303451714074,"27"
1,0.325688269548795,0.276597338266998,"27"
0,-0.57706488332978,0.876635334683872,"27"
1,2.38044795321861,-0.471197766774352,"27"
0,3.14631838830447,0.422465800468219,"27"
1,0.325188530897846,0.0192004843385475,"27"
0,0.0994059787880625,0.187076074643475,"27"
1,0.757983728029546,0.97670438584615,"27"
0,0.233856112833215,0.0880423068083651,"27"
1,1.19102630340121,-0.695682132231743,"27"
1,-0.725732504222356,-3.09970237731561,"28"
1,0.727581955172488,-0.193639274157203,"28"
1,-0.98982977704907,-0.674817958982925,"28"
0,0.224948292890422,-1.80213279162643,"28"
0,-1.3825642230373,-0.332436948952853,"28"
0,-0.51487837389219,-0.432178331001486,"28"
0,0.755312669633104,0.380097319376426,"28"
0,-0.748604274272039,-0.232409206125203,"28"
1,-0.147328179194908,-0.601092157274,"28"
0,0.00687470926488534,0.133556710093313,"28"
0,-1.38800583156752,-0.180355945278687,"28"
0,0.982357129901755,-1.41818635857045,"28"
0,0.335533792825214,-1.47465243371023,"29"
1,-1.04879181690744,0.404728691949067,"29"
1,0.528941292845448,-1.24337752164838,"29"
0,0.307848382844747,-0.695462171045567,"29"
1,1.31262684308631,1.13357743718513,"29"
1,1.45583349069174,-0.142007221338335,"29"
0,0.193799112224943,0.691309312665696,"29"
0,0.377789562373663,-0.535128046767527,"29"
0,-1.13148590011581,-0.737383356386096,"29"
0,-0.478445741178676,-0.569874319113785,"29"
0,0.412828588925895,-2.16029408283452,"29"
0,-0.395510784514097,1.5899751988793,"29"
0,1.26381031481441,0.648874596204568,"30"
1,-0.451460593617614,-0.790705999558529,"30"
0,0.334319895369621,-0.168731633599583,"30"
1,-1.54745901123158,0.816908773223944,"30"
1,-0.440170053049117,-0.532509312713553,"30"
0,0.0912831344222136,0.698454299763064,"30"
1,0.725857998115897,-1.23898425262128,"30"
0,-0.264293979030804,-1.30182773639066,"30"
1,-2.69553048097854,0.236009836072064,"30"
0,1.93419504208701,-0.383352645365425,"30"
0,-0.373823028019574,0.00153069150775143,"30"
0,0.201221811535712,0.37912143934816,"30"
1,0.536785839249404,-0.555794994708241,"31"
0,-1.17082435456502,1.56459301355398,"31"
0,-0.292860433618499,0.662474251655943,"31"
1,0.437472407562678,-0.507488729814322,"31"
1,-1.05803935292173,-0.691412325892766,"31"
1,-0.468466409591179,-1.88289347022815,"31"
1,-0.965811313844597,-0.180736377680921,"31"
1,0.688431945255471,2.25801401699472,"31"
0,0.0812862588361146,1.20128861516352,"31"
1,1.78032411070111,0.87908951825893,"31"
1,0.721945720875665,-1.01254989790657,"31"
0,-0.449604603752484,-0.00905952474999819,"31"
1,-0.344058346292738,0.484969585458403,"32"
1,0.00550637637841983,1.26039531219344,"32"
1,2.40803663994564,-2.25039091687568,"32"
1,0.315894439600154,0.629486526097096,"32"
1,-0.231515258237561,-0.3551631851598,"32"
1,0.318042983188482,-0.0762704814109068,"32"
1,-1.69981882792131,0.797053251769004,"32"
1,-1.41920514637291,-1.78333752279336,"32"
1,1.9486392040388,0.0186703439352698,"32"
1,1.21808579110869,0.522691634215939,"32"
1,-0.113918726491287,0.848594111774926,"32"
1,-0.544240097704029,-0.881918564793992,"32"
0,-1.4426772638884,0.601018559724972,"33"
0,0.0724114411996458,0.413197736740654,"33"
1,-0.502485728281339,0.530013947865054,"33"
1,1.57777465791643,-0.318532483523621,"33"
1,0.898044631911835,0.157606060700273,"33"
1,0.248135473966044,0.0951589193756377,"33"
1,0.943450909018501,1.2022848122536,"33"
1,-0.60404871295978,-0.70859234081044,"33"
0,-2.40486626571662,0.103953569738275,"33"
0,0.595193281944447,0.791639229645469,"33"
0,0.460658389836084,-0.585336500251396,"33"
1,0.0672959102496829,-0.581448202633869,"33"
1,0.729976710412502,0.18956546575975,"34"
0,-0.243919184528226,-0.664687006452031,"34"
1,1.20662697129986,-1.46994093823529,"34"
1,0.593818593667292,-0.531945085753978,"34"
1,-2.78177699760201,-1.25124760470861,"34"
0,0.318741088370292,1.72965507514174,"34"
0,2.85918182124697,-1.56915747298109,"34"
1,-1.89875028707531,-1.79182188822167,"34"
1,-0.494730133906945,-1.55196105299113,"34"
1,0.558704514768128,1.13336659833644,"34"
0,-1.40470972200265,0.45365427504565,"34"
0,1.38269371286553,-0.953799874599075,"34"
1,-0.657442835963652,0.260391952682154,"35"
1,-0.527703358965555,0.447703931118889,"35"
0,-0.420201791486391,-0.230826740594291,"35"
1,-0.920471023682884,-0.807136218258484,"35"
0,-1.15733710204046,0.906434034314244,"35"
1,0.659734160858898,-0.768792938838625,"35"
1,-0.586022987574584,-0.156468777639983,"35"
1,-0.281477524099171,-0.840307452418287,"35"
1,0.733192912509579,0.610288043171141,"35"
1,0.784157994624858,-1.86751559104669,"35"
1,0.912891666920394,0.786339289988252,"35"
0,-0.623993947726381,0.234833637779192,"35"
1,-0.223643865254132,-0.507584389275413,"36"
0,1.22333584951578,-0.184403643346331,"36"
0,2.11187310684183,-1.31957869082889,"36"
0,0.883425068827542,-1.19047088265377,"36"
1,0.407513602137961,-0.021520582347898,"36"
0,0.95501620935949,0.923077585977401,"36"
0,-2.33063904164624,0.664586159290133,"36"
0,-0.893237124153683,0.792215020636893,"36"
1,-0.209915307013487,0.0697077365968477,"36"
1,-2.64215245284196,0.0624219110429291,"36"
0,0.664847743103982,-0.460461754039672,"36"
1,0.133171348036263,-1.32327797439024,"36"
0,-2.05234799848956,0.0878698545653523,"37"
0,-0.0265840617951315,2.41318186704592,"37"
0,0.592474578951452,1.9296653292094,"37"
0,0.631566319675282,0.534720512105715,"37"
1,-0.959788762580541,-1.22373160155749,"37"
0,0.32117867835002,-0.174468858761511,"37"
1,0.522411126085201,0.293804310136237,"37"
1,0.604741682611099,-1.2568393965703,"37"
1,0.961072311922346,1.78149389729672,"37"
1,-1.15162441104048,-1.15825493692382,"37"
1,-0.700018949918259,-0.208547473531587,"37"
0,-0.00662720693442234,-0.958856259276997,"37"
0,0.909125268785798,-1.52482070768293,"38"
1,0.493321378392138,2.15806652432094,"38"
0,-1.81473875643129,0.0543950925888849,"38"
1,0.793361038855855,0.000768498426569653,"38"
1,1.13159992272917,0.340117613526538,"38"
1,-0.916332995610156,-0.0622282302271462,"38"
0,0.289360532709083,-0.683097510187528,"38"
1,-0.876696710575398,-0.66944730999396,"38"
0,-1.31932933917274,-0.15076058530821,"38"
0,-0.640924269284352,-0.203494027091693,"38"
0,1.98221386115406,-0.567616512022407,"38"
1,0.184348875569398,0.0936612849143023,"38"
1,1.84401071134626,0.5903297367339,"39"
0,0.66943270625291,-2.16400324806848,"39"
1,-0.0497287995068332,0.20128884048523,"39"
1,-0.465084776862391,-0.370797528511128,"39"
1,-0.149776142667997,-1.31911881223573,"39"
1,0.49597895433644,-1.53670003311331,"39"
1,0.921999125053441,0.764575358488992,"39"
1,0.122211935246817,-0.609736862691275,"39"
1,0.0261160110493188,0.68258058431694,"39"
1,-1.41911438189304,-0.13061715122155,"39"
1,-0.303602726892244,2.27824074052922,"39"
1,1.18714728306921,-1.71036744327271,"39"
0,0.320006226248607,0.779807483483528,"40"
1,-1.44240513128053,1.53623820741562,"40"
0,1.8870255704872,0.0899690311324836,"40"
1,0.383486374297197,1.28639525932291,"40"
1,-1.43402226308214,-0.426572444985269,"40"
1,0.0153258598742354,-0.312014772228566,"40"
1,0.358016164337407,0.85229300352027,"40"
1,1.04915906911401,-0.629075744379075,"40"
1,-0.350193992562984,0.746134841845926,"40"
1,-1.23127305360384,-1.11619776597611,"40"
1,0.255537292421421,-0.598787354664875,"40"
1,0.877028474834851,-1.68216387665843,"40"
1,0.703967848635701,2.45581572326362,"41"
0,-0.83846667167225,-0.592996138271927,"41"
1,-2.87488957374189,-0.439939833162101,"41"
1,-0.576447310939482,-0.711879958710164,"41"
1,-0.121906289450276,-0.179976526907645,"41"
1,-0.425397484221154,-1.13624494831527,"41"
0,-2.26872180028587,0.921092128942141,"41"
0,0.433059525795914,0.351778027802553,"41"
1,-0.71955784194488,-0.250914320545063,"41"
1,0.710466924260538,0.119632339061495,"41"
1,0.297806182750629,-0.959405783081584,"41"
1,-1.10697247365466,0.302400477901698,"41"
0,0.592583809868621,0.17583387837068,"42"
0,-1.2021303924877,-0.567677881481247,"42"
0,-0.0462737947647233,-2.44452283305337,"42"
1,1.98338268223948,0.781074491433775,"42"
0,-1.01400748506229,0.27080908850771,"42"
0,0.278827182529743,-0.296676679405233,"42"
1,0.935500900870446,0.233034035372629,"42"
1,1.0438446924319,-0.372439843883567,"42"
0,1.40388468855071,0.0796021764950904,"42"
0,0.0774069390213978,-0.35143859523212,"42"
0,-1.53047542248465,-0.114709723042544,"42"
0,-0.492137005859683,0.95528823383222,"42"
1,1.15640031133569,1.19473442965463,"43"
1,1.1674882083107,0.194661649546045,"43"
1,-0.213324754187305,0.972319007693302,"43"
1,0.459955405967056,-0.638385880389758,"43"
1,0.529007062394934,-0.0143296629440457,"43"
1,-0.518564566407432,-1.36744527045703,"43"
1,0.988157939142997,-0.669397858282777,"43"
0,0.752912811530843,0.817966108680478,"43"
0,-0.497046338597975,0.778953502989464,"43"
1,-1.25379672641075,-0.296034549913118,"43"
1,-0.311040226529252,-1.31687699961837,"43"
1,-1.10973046082965,0.358666268034065,"43"
1,-0.897657271271517,-1.48415541731156,"44"
0,-0.118035640211493,1.96010915012307,"44"
0,-2.00493681781839,0.274179935448446,"44"
1,0.274897450727456,-0.548004855477551,"44"
0,-0.628518921848786,1.68649989685259,"44"
1,-1.20891855977725,-0.626777068008546,"44"
0,0.0381641591566967,0.251685466820432,"44"
0,-0.65456517547385,0.277154731946157,"44"
1,2.21156146156167,1.52652432129413,"44"
1,0.379749747122814,0.169149594411085,"44"
1,0.156642246640607,-0.510951791771059,"44"
0,-1.53021074199961,-0.475102391645643,"44"
1,0.449861757637768,0.681578755013736,"45"
1,0.273111806102302,1.82694208724129,"45"
1,1.46444194428239,0.425778298876674,"45"
1,-1.19578587166723,-1.63697647557283,"45"
1,-0.657013192069625,1.01700519454785,"45"
1,0.727658732799181,-1.81852895704952,"45"
0,-1.78866230708466,-0.194431002075728,"45"
1,1.09929893519646,0.968322125795187,"45"
0,1.60492032377144,-1.76972224111174,"45"
1,0.918882748215178,1.22688409860004,"45"
1,0.691312485536051,-0.292623738143549,"45"
1,1.09403201274692,-0.0287532016791501,"45"
1,-0.104479820510826,-0.0240096655608824,"46"
1,-0.264917614780447,-2.09011083813848,"46"
1,-1.11261167990507,-0.335761550845969,"46"
0,0.0443020475879422,0.144095782426683,"46"
0,-0.0415251129089819,0.850438528378387,"46"
1,0.00695598432928335,-0.192821011810386,"46"
1,-0.228916055858249,-1.48406980197176,"46"
0,-0.48720263343154,0.860101359989275,"46"
1,-0.423987058914529,0.0721464109959495,"46"
1,1.75931458902664,-0.147650215973403,"46"
0,0.2233650280787,0.719686141091382,"46"
1,1.04010110242223,0.39192937624918,"46"
1,-0.147350029743305,-1.23085413049175,"47"
0,0.33898914860368,1.04088152090572,"47"
1,0.406476694084281,0.835381021386086,"47"
1,0.622622477518854,-0.614688112250088,"47"
1,1.2185194145227,0.3178826430696,"47"
1,-0.868955790368774,-1.49661383199147,"47"
0,-1.30911531597809,-1.06636186398317,"47"
1,1.40111116943192,-0.605208958454765,"47"
1,1.07771043656356,2.35027603205482,"47"
0,-1.45740240357766,0.606012449539993,"47"
0,-0.582354019424057,0.15162432253682,"47"
1,0.170430241944928,-1.38624081988705,"47"
1,-1.87122898160245,-0.256988663763242,"48"
1,-1.32935872334225,-0.986540669384455,"48"
0,-0.415290239596621,0.243400723968172,"48"
1,-0.35709300791575,-0.705011540402175,"48"
1,-0.466746090076151,-0.317324478231075,"48"
1,-0.959916675911942,0.317235060596196,"48"
1,1.20120614027968,-0.119934772921458,"48"
0,0.029140405233616,0.0835043521051717,"48"
0,-0.107074378149657,-0.651297468193366,"48"
1,-0.499428344279201,-0.758706831882748,"48"
1,-0.56973945193091,0.791551599834323,"48"
0,-0.931147036951915,-0.497715771536271,"48"
1,0.843008173203767,1.24193207943791,"49"
0,-0.982286183791677,-1.66745425655225,"49"
1,-0.313019424914566,-1.43062693042002,"49"
1,0.775612955901206,-1.40027925908326,"49"
1,0.211778050661023,-1.28660302897236,"49"
0,-1.25818828712489,-0.0819210598729555,"49"
1,-1.16651227745715,-0.946874463637584,"49"
1,-0.15048915163309,-0.364678990775376,"49"
1,-0.596453595528476,-0.56910088704727,"49"
1,0.683195862732674,-0.726180363543694,"49"
1,0.397081583871331,0.844015038605258,"49"
1,-0.876390555553435,-0.253332146144125,"49"
1,-0.294613883697983,1.08624207646737,"50"
0,0.486801178435507,-0.00756379714982965,"50"
0,-0.818553910219273,0.411469410821268,"50"
0,1.43973734726062,0.565115404411569,"50"
1,0.0289008022583349,1.06567088244045,"50"
1,1.01369953608811,-1.17914334809987,"50"
1,-0.786091363831984,-1.40942076999336,"50"
0,0.730570507627754,0.0776332555061091,"50"
1,-0.663319981065094,-1.10557462792528,"50"
1,-0.0496793868284212,-0.472506709423827,"50"
1,0.0860212969869114,-0.819401865023579,"50"
0,-1.72554137868021,1.23672531869951,"50"
0,-2.6470056670384,0.390912878270096,"51"
0,2.13360597828474,0.399747748917697,"51"
1,-0.589263666067521,-1.17531136579521,"51"
