"y","x","g1","g2"
7,2.06943079673032,"7","3"
3,0.507439397243313,"7","3"
5,-0.445847337048391,"7","3"
14,2.73721160646017,"7","3"
4,-0.672925539893574,"7","3"
0,-1.12389678830391,"7","3"
1,1.32367546353124,"7","3"
2,1.66494947950179,"7","3"
2,0.675371644938551,"7","4"
2,1.93333555229687,"7","4"
1,2.00607701228118,"7","4"
1,-0.532593025929961,"7","4"
3,0.473132611183509,"7","4"
0,0.838742645910348,"7","4"
4,-0.935108619140831,"7","4"
2,0.95176197080685,"7","4"
3,-1.43960488211284,"7","4"
0,-1.7353340612705,"7","4"
6,0.293177720002227,"8","1"
7,-0.0952366153329672,"8","1"
1,-2.9648457229995,"8","1"
4,-0.743489538019162,"8","1"
4,-0.101607576185672,"8","1"
5,-0.0287998031768585,"8","1"
1,-0.891231790670687,"8","1"
6,0.809867401801814,"8","1"
5,-0.43449674454599,"8","1"
4,0.983005689133126,"8","1"
4,0.360067342974381,"8","2"
0,-1.37900573688957,"8","2"
6,0.834247774749615,"8","2"
3,-0.488850790033695,"8","2"
4,-0.170654594808546,"8","2"
5,-0.444222602934546,"8","2"
3,0.358063724869024,"8","2"
4,1.60614155193492,"8","2"
7,-0.733221375521613,"8","2"
3,0.626106342537087,"8","2"
2,-0.0610122604074913,"8","3"
5,-1.17905753211986,"8","3"
4,0.120736759923207,"8","3"
1,-0.21214016141641,"8","3"
7,0.311632183034883,"8","3"
7,0.615501353282057,"8","3"
5,-0.0037464071357757,"8","3"
7,0.846418253701133,"8","3"
7,1.26832466516354,"8","3"
1,-1.102956723195,"8","3"
2,0.822361446490208,"8","4"
7,1.64303246386706,"8","4"
4,-0.300952079159727,"8","4"
5,-0.631920550265885,"8","4"
3,-1.42263024423318,"8","4"
8,0.742066156163216,"8","4"
5,-0.119325409371095,"8","4"
11,1.12027297375379,"8","4"
2,-0.167568786291816,"8","4"
3,0.160303587363361,"8","4"
1,-0.161302794874066,"9","1"
4,1.67015192936344,"9","1"
1,-0.36391369411655,"9","1"
2,-1.3275074692237,"9","1"
1,0.296619706480312,"9","1"
0,-2.14813511558228,"9","1"
0,0.17510333707033,"9","1"
0,-0.0285182526530079,"9","1"
1,-0.138686566424135,"9","1"
4,0.98133347476561,"9","1"
0,-1.41398822505252,"9","2"
0,-0.427789369125123,"9","2"
1,1.59843270845304,"9","2"
0,-1.48361918551929,"9","2"
2,-1.56175941623979,"9","2"
3,1.82152322843443,"9","2"
1,-0.445717381457524,"9","2"
0,-0.542127139410702,"9","2"
0,-0.0227843046215402,"9","2"
1,0.711473586910241,"9","2"
0,-0.866921292933683,"9","3"
1,-0.571704090545901,"9","3"
1,-0.325135682626142,"9","3"
0,-0.0779735319253942,"9","3"
1,-0.793979335577858,"9","3"
1,1.12375278575303,"9","3"
3,0.454862838102092,"9","3"
1,1.00277466765697,"9","3"
3,-0.02478213785985,"9","3"
0,-0.547728916582935,"9","3"
0,0.280585485456183,"9","4"
3,-0.297990008732482,"9","4"
1,1.90243892622048,"9","4"
0,0.510862561661097,"9","4"
0,-2.38779710832699,"9","4"
1,0.324783976376379,"9","4"
3,-0.113871757872678,"9","4"
2,0.530770704599381,"9","4"
0,-1.89037516432166,"9","4"
3,-0.277411995798221,"9","4"
2,-0.129549725160277,"10","1"
0,-1.03552855520801,"10","1"
2,2.0458861738946,"10","1"
0,0.135887722481889,"10","1"
3,2.34169841820412,"10","1"
1,-0.761297076556052,"10","1"
3,-0.936261233712907,"10","1"
0,1.19775993208358,"10","1"
1,-0.710673707668497,"10","1"
2,0.474221827964219,"10","1"
0,-1.55522276635922,"10","2"
2,-0.363706795330742,"10","2"
0,-0.68098929309963,"10","2"
1,0.0119496745784219,"10","2"
0,0.180768691485477,"10","2"
0,0.065158591019768,"10","2"
0,-0.0902802235241965,"10","2"
0,-0.727075259473144,"10","2"
0,0.147234056835559,"10","2"
0,-0.695256061960926,"10","2"
0,0.105835472679459,"10","3"
0,-1.29921809129125,"10","3"
2,0.723027989324744,"10","3"
1,-0.297050111954414,"10","3"
0,1.57233709393466,"10","3"
5,0.687764496312497,"10","3"
0,-1.29238892403473,"10","3"
1,0.473522997409869,"10","3"
1,-0.218737873920977,"10","3"
1,0.414691463439393,"10","3"
0,-1.28800653269966,"10","4"
0,1.23959630296458,"10","4"
1,0.214811525993149,"10","4"
0,0.925297353178542,"10","4"
0,0.521686571071879,"10","4"
0,-1.19502455153558,"10","4"
0,0.051445983205063,"10","4"
0,0.739734416634445,"10","4"
0,-0.45173668983671,"10","4"
1,-0.0918202621505833,"10","4"
